Cylinder_1,Cylinder_2,Cylinder_3,Cylinder_4,Cylinder_5,Cylinder_6,Cylinder_7,Cylinder_8,Cylinder_9,Cylinder_10,Cylinder_11,Cylinder_12,Cylinder_13,Cylinder_14,Cylinder_15,Cylinder_16,Cylinder_17,Cylinder_18,Cylinder_19,Cylinder_20,Cylinder_21,Cylinder_22,Cylinder_23,Cylinder_24,Cylinder_25,Cone_1,Cone_2,Cone_3,Cone_4,Cone_5,Cone_6,Cone_7,Cone_8,Cone_9,Cone_10,Cone_11,Cone_12,Cone_13,Cone_14,Cone_15,Cone_16,Cone_17,Cone_18,Cone_19,Cone_20,Cone_21,Cone_22,Cone_23,Cone_24,Cone_25
26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,27.5438069296121,27.5438069296121,27.5438069296121,27.5438069296121,27.5438069296121,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556,5.2535069516037,7.07481883094755,6.30131723152994,3.6674505245399,1.89871398768736,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,5.2535069516037,7.07481883094755,6.30131723152994,3.6674505245399,1.89871398768736
26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556,5.2535069516037,7.07481883094755,6.30131723152994,3.6674505245399,1.89871398768736,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,5.2535069516037,7.07481883094755,6.30131723152994,3.6674505245399,1.89871398768736
25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,26.3806109313713,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538,4.97598085143966,6.79047382421697,6.01109236778143,3.35398334624483,1.59615496797403,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,4.97598085143966,6.79047382421697,6.01109236778143,3.35398334624483,1.59615496797403
25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,25.3537397006539,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,4.97598085143966,6.79047382421697,6.01109236778143,3.35398334624483,1.59615496797403,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,4.97598085143966,6.79047382421697,6.01109236778143,3.35398334624483,1.59615496797403
24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556
24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,24.4342992466103,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581,4.7006953055315,6.50992819528522,5.72552463136532,3.04776137288712,1.29970887223556
23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538
23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,23.6016781228249,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538
22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,4.4272977413591,6.23279649328748,5.44419590734651,2.74821863588556,1.00888246879538,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,2.53696044996496,4.35827232930876,3.56178977579879,0.798172330333842,-0.905548029971101,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385
22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,22.8406549915499,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,2.26593819650617,4.09567093732494,3.30104971284794,0.53557093835002,-1.166288092922,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385
22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581,4.1554391826985,5.9587066084726,5.16670726854102,2.45482953027329,0.723212893270385,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,2.26593819650617,4.09567093732494,3.30104971284794,0.53557093835002,-1.166288092922,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665
21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,22.1396679245517,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,1.99352120847698,3.83333082833474,3.04133148840322,0.275852713905294,-1.4248940640868,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665
21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,1.99352120847698,3.83333082833474,3.04133148840322,0.275852713905294,-1.4248940640868,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665
20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,21.4897269065203,2.53696044996496,4.35827232930876,3.56178977579879,0.798172330333842,-0.905548029971101,3.88477205092073,5.68729722053621,4.89267599605921,2.16710355634905,0.442263570984665,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,1.71928714957358,3.57089552855427,2.7822949426133,0.0186774971483593,-1.68169928372237,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127
20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,2.53696044996496,4.35827232930876,3.56178977579879,0.798172330333842,-0.905548029971101,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581,1.71928714957358,3.57089552855427,2.7822949426133,0.0186774971483593,-1.68169928372237,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127
20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,20.8837024267831,2.26593819650617,4.09567093732494,3.30104971284794,0.53557093835002,-1.166288092922,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581,1.44279107855669,3.30799884464256,2.52359528072264,-0.236288026916895,-1.93703480490893,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235
20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,2.26593819650617,4.09567093732494,3.30104971284794,0.53557093835002,-1.166288092922,3.61494797184167,5.41821539761577,4.62173284410574,1.88458071368552,0.165620585339127,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581,1.44279107855669,3.30799884464256,2.52359528072264,-0.236288026916895,-1.93703480490893,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235
19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,20.3158441256691,1.99352120847698,3.83333082833474,3.04133148840322,0.275852713905294,-1.4248940640868,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,1.16356145701906,3.04426220830487,2.26488075186938,-0.489372475625316,-2.19123150689728,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235
19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,18.798051557921,18.798051557921,18.798051557921,18.798051557921,18.798051557921,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,1.99352120847698,3.83333082833474,3.04133148840322,0.275852713905294,-1.4248940640868,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,1.16356145701906,3.04426220830487,2.26488075186938,-0.489372475625316,-2.19123150689728,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581
19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,18.798051557921,18.798051557921,18.798051557921,18.798051557921,18.798051557921,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.2766052308722,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,19.7814456140543,1.71928714957358,3.57089552855427,2.7822949426133,0.0186774971483593,-1.68169928372237,3.34561555475386,5.15111430668225,4.35351949989234,1.6068274351228,-0.107110585739235,2.80699126461178,4.6214842373891,3.82388943059919,1.0640061229596,-0.642336121890821,0.881095637091392,2.77929179608373,2.00579019666617,-0.740901868103379,-2.44462222840838,3.07641810937957,4.88565099913331,4.08768619522209,1.33343296772745,-0.376308031113581
